"sampleID_NGI"	"sampleID_HISTORICAL"	"sampleID_FIELD"	"sampleID_LAB"	"dataset"	"lab_sample_type"	"country"	"biological_spikes"	"artificial_spikes"	"sample_metadata_file"	"lysate_rack_ID"	"lysate_well_ID"	"dna_plate_ID"	"dna_plate_well_ID"	"sequencing_batch"	"sequencing_batch_NGI"	"notes_lab"	"sequencing_status"	"study_accession_ENA"	"sample_accession_ENA"	"experiment_accession_ENA"	"run_accession_ENA"
"P25062_1078"	"FL006_L100585"	NA	"L100585"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL006"	"F10"	"3000491318"	"F10"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370109"	"ERX11430982"	"ERR12047804"
"P25062_1130"	"FL007_L100626"	NA	"L100626"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL007"	"B5"	"3000491317"	"B5"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370110"	"ERX11430983"	"ERR12047805"
"P25062_1173"	"FL007_L100667"	NA	"L100667"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL007"	"E10"	"3000491317"	"E10"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370111"	"ERX11430984"	"ERR12047806"
"P25062_1225"	"FL008_L100708"	NA	"L100708"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL008"	"A5"	"3000491325"	"A5"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370113"	"ERX11430985"	"ERR12047807"
"P25062_1268"	"FL008_L100749"	NA	"L100749"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL008"	"D10"	"3000491325"	"D10"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370114"	"ERX11430986"	"ERR12047808"
"P25062_1216"	"FL008_L100790"	NA	"L100790"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL008"	"H3"	"3000491325"	"H3"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370115"	"ERX11430987"	"ERR12047809"
"P25062_1363"	"FL009_L100831"	NA	"L100831"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL009"	"C10"	"3000491404"	"C10"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370117"	"ERX11430988"	"ERR12047810"
"P25062_1311"	"FL009_L100872"	NA	"L100872"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL009"	"G3"	"3000491404"	"G3"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370100"	"ERX11430989"	"ERR12047811"
"P25062_1458"	"FL010_L100913"	NA	"L100913"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL010"	"B10"	"3000491403"	"B10"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370105"	"ERX11430990"	"ERR12047812"
"P25062_1406"	"FL010_L100954"	NA	"L100954"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL010"	"F3"	"3000491403"	"F3"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370106"	"ERX11430991"	"ERR12047813"
"P25062_1553"	"FL011_L100995"	NA	"L100995"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL011"	"A10"	"3000491406"	"A10"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370107"	"ERX11430992"	"ERR12047814"
"P25062_1501"	"FL011_L101036"	NA	"L101036"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL011"	"E3"	"3000491406"	"E3"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370112"	"ERX11430993"	"ERR12047815"
"P25062_1544"	"FL011_L101077"	NA	"L101077"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL011"	"H8"	"3000491406"	"H8"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370116"	"ERX11430994"	"ERR12047816"
"P25062_1596"	"FL012_L101118"	NA	"L101118"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL012"	"D3"	"3000491316"	"D3"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370101"	"ERX11430995"	"ERR12047817"
"P25062_1639"	"FL012_L101159"	NA	"L101159"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL012"	"G8"	"3000491316"	"G8"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370102"	"ERX11430996"	"ERR12047818"
"P25062_1691"	"FL013_L101200"	NA	"L101200"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL013"	"C3"	"3000491405"	"C3"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370103"	"ERX11430997"	"ERR12047819"
"P25062_1734"	"FL013_L101241"	NA	"L101241"	"CO1_lysate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FL013"	"F8"	"3000491405"	"F8"	"batch09"	"P25062"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370104"	"ERX11430998"	"ERR12047820"
"P25258_1001"	"FL025_L102278"	"SCYI3M"	"L102278"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"A1"	"3000491398"	"A1"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369174"	"ERX11431138"	"ERR12047960"
"P25258_1002"	"FL025_L102290"	"SCPBEC"	"L102290"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"B1"	"3000491398"	"B1"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369175"	"ERX11431139"	"ERR12047961"
"P25258_1003"	"FL025_L102302"	"SCYMEF"	"L102302"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"C1"	"3000491398"	"C1"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369176"	"ERX11431140"	"ERR12047962"
"P25258_1004"	"FL025_L102314"	"SCFWXM"	"L102314"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"D1"	"3000491398"	"D1"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369177"	"ERX11431141"	"ERR12047963"
"P25258_1005"	"FL025_L102326"	"SPFYLK"	"L102326"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"E1"	"3000491398"	"E1"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369178"	"ERX11431142"	"ERR12047964"
"P25258_1006"	"FL025_L102338"	"SMHWRF"	"L102338"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"F1"	"3000491398"	"F1"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369179"	"ERX11431143"	"ERR12047965"
"P25258_1007"	"FL025_L102350"	"SQNKHQ"	"L102350"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"G1"	"3000491398"	"G1"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369180"	"ERX11431144"	"ERR12047966"
"P25258_1008"	"FL025_L102362"	"S2HPLH"	"L102362"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"H1"	"3000491398"	"H1"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369181"	"ERX11431145"	"ERR12047967"
"P25258_1009"	"FL025_L102279"	"SAGD6U"	"L102279"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"A2"	"3000491398"	"A2"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369182"	"ERX11431146"	"ERR12047968"
"P25258_1010"	"FL025_L102291"	"SMT9K1"	"L102291"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"B2"	"3000491398"	"B2"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369183"	"ERX11431147"	"ERR12047969"
"P25258_1011"	"FL025_L102303"	"SRDF5T"	"L102303"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"C2"	"3000491398"	"C2"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369184"	"ERX11431148"	"ERR12047970"
"P25258_1012"	"FL025_L102315"	"SI8V42"	"L102315"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"D2"	"3000491398"	"D2"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369185"	"ERX11431149"	"ERR12047971"
"P25258_1013"	"FL025_L102327"	"SLQSDX"	"L102327"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"E2"	"3000491398"	"E2"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369186"	"ERX11431150"	"ERR12047972"
"P25258_1014"	"FL025_L102339"	"SRQJ3S"	"L102339"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"F2"	"3000491398"	"F2"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369187"	"ERX11431151"	"ERR12047973"
"P25258_1015"	"FL025_L102351"	"SYMMUG"	"L102351"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"G2"	"3000491398"	"G2"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369188"	"ERX11431152"	"ERR12047974"
"P25258_1016"	"FL025_L102363"	"SVV862"	"L102363"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"H2"	"3000491398"	"H2"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369189"	"ERX11431153"	"ERR12047975"
"P25258_1017"	"FL025_L102280"	"SRL8JT"	"L102280"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"A3"	"3000491398"	"A3"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369190"	"ERX11431154"	"ERR12047976"
"P25258_1018"	"FL025_L102292"	"SWKRGL"	"L102292"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"B3"	"3000491398"	"B3"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369191"	"ERX11431155"	"ERR12047977"
"P25258_1019"	"FL025_L102304"	"SR76UN"	"L102304"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"C3"	"3000491398"	"C3"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369192"	"ERX11431156"	"ERR12047978"
"P25258_1020"	"FL025_L102316"	"SAWMYU"	"L102316"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"D3"	"3000491398"	"D3"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369193"	"ERX11431157"	"ERR12047979"
"P25258_1021"	"FL025_L102328"	"SJZQSK"	"L102328"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"E3"	"3000491398"	"E3"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369194"	"ERX11431158"	"ERR12047980"
"P25258_1022"	"FL025_L102340"	"S8IECQ"	"L102340"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"F3"	"3000491398"	"F3"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369195"	"ERX11431159"	"ERR12047981"
"P25258_1023"	"FL025_L102352"	"SND5SN"	"L102352"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"G3"	"3000491398"	"G3"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369196"	"ERX11431160"	"ERR12047982"
"P25258_1024"	"FL025_L102364"	"SATENU"	"L102364"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"H3"	"3000491398"	"H3"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369197"	"ERX11431161"	"ERR12047983"
"P25258_1025"	"FL025_L102281"	"SRVFUA"	"L102281"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"A4"	"3000491398"	"A4"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369198"	"ERX11431162"	"ERR12047984"
"P25258_1026"	"FL025_L102293"	"SU5JTC"	"L102293"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"B4"	"3000491398"	"B4"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369199"	"ERX11431163"	"ERR12047985"
"P25258_1027"	"FL025_L102305"	"S7WLQR"	"L102305"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"C4"	"3000491398"	"C4"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369200"	"ERX11431164"	"ERR12047986"
"P25258_1028"	"FL025_L102317"	"SGZUHD"	"L102317"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"D4"	"3000491398"	"D4"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369201"	"ERX11431165"	"ERR12047987"
"P25258_1029"	"FL025_L102329"	"SZ4VHK"	"L102329"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"E4"	"3000491398"	"E4"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369202"	"ERX11431166"	"ERR12047988"
"P25258_1030"	"FL025_L102341"	"SMWIUC"	"L102341"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"F4"	"3000491398"	"F4"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369203"	"ERX11431167"	"ERR12047989"
"P25258_1031"	"FL025_L102353"	"SYI8ZU"	"L102353"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"G4"	"3000491398"	"G4"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369204"	"ERX11431168"	"ERR12047990"
"P25258_1032"	"FL025_L102365"	"SAS4YR"	"L102365"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"H4"	"3000491398"	"H4"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369205"	"ERX11431169"	"ERR12047991"
"P25258_1033"	"FL025_L102282"	"SHDELQ"	"L102282"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"A5"	"3000491398"	"A5"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369206"	"ERX11431170"	"ERR12047992"
"P25258_1034"	"FL025_L102294"	"S3MQES"	"L102294"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"B5"	"3000491398"	"B5"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369207"	"ERX11431171"	"ERR12047993"
"P25258_1035"	"FL025_L102306"	"SPEGD7"	"L102306"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"C5"	"3000491398"	"C5"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369208"	"ERX11431172"	"ERR12047994"
"P25258_1036"	"FL025_L102318"	"S8B4CN"	"L102318"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"D5"	"3000491398"	"D5"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369209"	"ERX11431173"	"ERR12047995"
"P25258_1037"	"FL025_L102330"	"SJBKHD"	"L102330"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"E5"	"3000491398"	"E5"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369210"	"ERX11431174"	"ERR12047996"
"P25258_1038"	"FL025_L102342"	"SUXVVU"	"L102342"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"F5"	"3000491398"	"F5"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369211"	"ERX11431175"	"ERR12047997"
"P25258_1039"	"FL025_L102354"	"SLECKE"	"L102354"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"G5"	"3000491398"	"G5"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369212"	"ERX11431176"	"ERR12047998"
"P25258_1040"	"FL025_L102366"	"SPPIMT"	"L102366"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"H5"	"3000491398"	"H5"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369213"	"ERX11431177"	"ERR12047999"
"P25258_1041"	"FL025_L102283"	"S7UBQI"	"L102283"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"A6"	"3000491398"	"A6"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369214"	"ERX11431178"	"ERR12048000"
"P25258_1042"	"FL025_L102295"	"SIKI4N"	"L102295"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"B6"	"3000491398"	"B6"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369215"	"ERX11431179"	"ERR12048001"
"P25258_1044"	"FL025_L102319"	"S3XDTU"	"L102319"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"D6"	"3000491398"	"D6"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369216"	"ERX11431180"	"ERR12048002"
"P25258_1045"	"FL025_L102331"	"S9SSLS"	"L102331"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"E6"	"3000491398"	"E6"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369217"	"ERX11431181"	"ERR12048003"
"P25258_1046"	"FL025_L102343"	"SGICL2"	"L102343"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"F6"	"3000491398"	"F6"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369218"	"ERX11431182"	"ERR12048004"
"P25258_1047"	"FL025_L102355"	"SWMHVR"	"L102355"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"G6"	"3000491398"	"G6"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369219"	"ERX11431183"	"ERR12048005"
"P25258_1048"	"FL025_L102367"	"SV4NDM"	"L102367"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"H6"	"3000491398"	"H6"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369220"	"ERX11431184"	"ERR12048006"
"P25258_1049"	"FL025_L102284"	"SGGLX7"	"L102284"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"A7"	"3000491398"	"A7"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369221"	"ERX11431185"	"ERR12048007"
"P25258_1050"	"FL025_L102296"	"SSY7BM"	"L102296"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"B7"	"3000491398"	"B7"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369222"	"ERX11431186"	"ERR12048008"
"P25258_1051"	"FL025_L102308"	"ST8ZXL"	"L102308"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"C7"	"3000491398"	"C7"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369223"	"ERX11431187"	"ERR12048009"
"P25258_1052"	"FL025_L102320"	"SE1ZRY"	"L102320"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"D7"	"3000491398"	"D7"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369224"	"ERX11431188"	"ERR12048010"
"P25258_1053"	"FL025_L102332"	"SKRWLB"	"L102332"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"E7"	"3000491398"	"E7"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369225"	"ERX11431189"	"ERR12048011"
"P25258_1054"	"FL025_L102344"	"S8AHS2"	"L102344"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"F7"	"3000491398"	"F7"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369226"	"ERX11431190"	"ERR12048012"
"P25258_1055"	"FL025_L102356"	"S2EIUU"	"L102356"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"G7"	"3000491398"	"G7"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369227"	"ERX11431191"	"ERR12048013"
"P25258_1056"	"FL025_L102368"	"SLKG1W"	"L102368"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"H7"	"3000491398"	"H7"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369228"	"ERX11431192"	"ERR12048014"
"P25258_1057"	"FL025_L102285"	"STW1HM"	"L102285"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"A8"	"3000491398"	"A8"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369229"	"ERX11431193"	"ERR12048015"
"P25258_1058"	"FL025_L102297"	"SCPEEQ"	"L102297"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"B8"	"3000491398"	"B8"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369230"	"ERX11431194"	"ERR12048016"
"P25258_1059"	"FL025_L102309"	"SGT4PR"	"L102309"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"C8"	"3000491398"	"C8"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369231"	"ERX11431195"	"ERR12048017"
"P25258_1060"	"FL025_L102321"	"SBZBE8"	"L102321"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"D8"	"3000491398"	"D8"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369232"	"ERX11431196"	"ERR12048018"
"P25258_1061"	"FL025_L102333"	"SECNXW"	"L102333"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"E8"	"3000491398"	"E8"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369233"	"ERX11431197"	"ERR12048019"
"P25258_1062"	"FL025_L102345"	"SHPSAH"	"L102345"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"F8"	"3000491398"	"F8"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369234"	"ERX11431198"	"ERR12048020"
"P25258_1063"	"FL025_L102357"	"SNQRAP"	"L102357"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL025"	"G8"	"3000491398"	"G8"	"batch10"	"P25258"	NA	"sequencing successful"	"PRJEB61109"	"ERS16369235"	"ERX11431199"	"ERR12048021"
