sampleID_NGI	sampleID_HISTORICAL	sampleID_FIELD	sampleID_LAB	dataset	lab_sample_type	country	biological_spikes	artificial_spikes	sample_metadata_file	lysate_rack_ID	lysate_well_ID	dna_plate_ID	dna_plate_well_ID	sequencing_batch	sequencing_batch_NGI	notes_lab	sequencing_status	study_accession_ENA	sample_accession_ENA	experiment_accession_ENA	run_accession_ENA
P28410_1388	FH005_H200446	S6B5PN	H200446	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	H2	3000491437	H2	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368305	ERX12280634	ERR12908261
P28410_1103	FH004_H200344	S6D8HS	H200344	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	G1	3000491442	G1	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366743	ERX12280355	ERR12907982
P28410_1028	FH002_H200132	S6HLWT	H200132	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	D4	3000491443	D4	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367788	ERX12280281	ERR12907908
P28410_1280	FH003_H200219	S6QJW8	H200219	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	D1	3000491456	D1	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366171	ERX12280527	ERR12908154
P28410_1034	FH002_H200109	S6TGBG	H200109	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	B5	3000491443	B5	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367785	ERX12280287	ERR12907914
P28410_1370	FH003_H200254	S6WZXW	H200254	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	F12	3000491456	F12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366323	ERX12280617	ERR12908244
P28410_1282	FH003_H200243	S7JNXI	H200243	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	F1	3000491456	F1	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366304	ERX12280529	ERR12908156
P28410_1076	FH002_H200139	S7M8TA	H200139	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	D10	3000491443	D10	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368087	ERX12280329	ERR12907956
P28410_1179	FH004_H200305	S7MKHC	H200305	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	C11	3000491442	C11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366810	ERX12280431	ERR12908058
P28410_1352	FH003_H200228	S7UBQI	H200228	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	D10	3000491456	D10	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369214	ERX12280599	ERR12908226
P28410_1326	FH003_H200200	S7WLQR	H200200	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	B7	3000491456	B7	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369200	ERX12280573	ERR12908200
P28410_1278	FH003_H200194	S8AHS2	H200194	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	B1	3000491456	B1	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369226	ERX12280525	ERR12908152
P28410_1346	FH003_H200251	S8CQZW	H200251	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	F9	3000491456	F9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369286	ERX12280593	ERR12908220
P28410_1416	FH005_H200401	S8G8UH	H200401	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	D6	3000491437	D6	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367908	ERX12280662	ERR12908289
P28410_1350	FH003_H200203	S8IECQ	H200203	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	B10	3000491456	B10	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369195	ERX12280597	ERR12908224
P28410_1462	FH005_H200383	S8J5VI	H200383	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	B12	3000491437	B12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366727	ERX12280708	ERR12908335
P28410_1069	FH002_H200150	S8JW1F	H200150	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	E9	3000491443	E9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368092	ERX12280322	ERR12907949
P28410_1052	FH002_H200135	S8LP6Q	H200135	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	D7	3000491443	D7	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367810	ERX12280305	ERR12907932
P28410_1044	FH002_H200134	S8SDUP	H200134	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	D6	3000491443	D6	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367803	ERX12280297	ERR12907924
P28410_1374	FH005_H200372	S8UKYS	H200372	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	B1	3000491437	B1	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366860	ERX12280620	ERR12908247
P28410_1399	FH005_H200387	S8VZIW	H200387	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	C4	3000491437	C4	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366688	ERX12280645	ERR12908272
P28410_1089	FH002_H200104	S92AIQ	H200104	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	A12	3000491443	A12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367831	ERX12280342	ERR12907969
P28410_1453	FH005_H200369	S9GX7M	H200369	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	A11	3000491437	A11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366766	ERX12280699	ERR12908326
P28410_1039	FH002_H200170	S9KZX3	H200170	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	G5	3000491443	G5	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368099	ERX12280292	ERR12907919
P28410_1454	FH005_H200382	S9LZSQ	H200382	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	B11	3000491437	B11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366735	ERX12280700	ERR12908327
P28410_1445	FH005_H200368	S9RPEZ	H200368	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	A10	3000491437	A10	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366773	ERX12280691	ERR12908318
P28410_1337	FH003_H200238	S9VXZQ	H200238	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	E8	3000491456	E8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369356	ERX12280584	ERR12908211
P28410_1054	FH002_H200160	S9WQAK	H200160	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	F7	3000491443	F7	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368049	ERX12280307	ERR12907934
P28410_1341	FH003_H200190	S9WRMN	H200190	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	A9	3000491456	A9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369292	ERX12280588	ERR12908215
P28410_1083	FH002_H200127	SA6WH3	H200127	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	C11	3000491443	C11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367795	ERX12280336	ERR12907963
P28410_1087	FH002_H200176	SAAAVH	H200176	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	G11	3000491443	G11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368118	ERX12280340	ERR12907967
P28410_1320	FH003_H200224	SAGD6U	H200224	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	D6	3000491456	D6	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369182	ERX12280567	ERR12908194
P28410_1071	FH002_H200174	SAHR3M	H200174	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	G9	3000491443	G9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368106	ERX12280324	ERR12907951
P28410_1451	FH005_H200442	SAIC78	H200442	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	G10	3000491437	G10	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366402	ERX12280697	ERR12908324
P28410_1035	FH002_H200121	SAQEHI	H200121	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	C5	3000491443	C5	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367779	ERX12280288	ERR12907915
P28410_1345	FH003_H200239	SASQEH	H200239	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	E9	3000491456	E9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366499	ERX12280592	ERR12908219
P28410_1461	FH005_H200370	SAZCZH	H200370	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	A12	3000491437	A12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366707	ERX12280707	ERR12908334
P28410_1029	FH002_H200145	SB1TSN	H200145	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	E4	3000491443	E4	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368110	ERX12280282	ERR12907909
P28410_1141	FH004_H200324	SBAXBH	H200324	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	E6	3000491442	E6	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366442	ERX12280393	ERR12908020
P28410_1033	FH002_H200097	SBBTEY	H200097	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	A5	3000491443	A5	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368051	ERX12280286	ERR12907913
P28410_1459	FH005_H200443	SBFG2B	H200443	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	G11	3000491437	G11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368374	ERX12280705	ERR12908332
P28410_1315	FH003_H200259	SBISNJ	H200259	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	G5	3000491456	G5	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369269	ERX12280562	ERR12908189
P28410_1065	FH002_H200101	SBKRL8	H200101	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	A9	3000491443	A9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367808	ERX12280318	ERR12907945
P28410_1165	FH004_H200327	SBSK1X	H200327	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	E9	3000491442	E9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366466	ERX12280417	ERR12908044
P28410_1406	FH005_H200376	SBSTCF	H200376	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	B5	3000491437	B5	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366711	ERX12280652	ERR12908279
P28410_1154	FH004_H200290	SC22D2	H200290	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	B8	3000491442	B8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366817	ERX12280406	ERR12908033
P28410_1113	FH004_H200272	SC5WWH	H200272	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	A3	3000491442	A3	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366317	ERX12280365	ERR12907992
P28410_1185	FH004_H200282	SCJGVV	H200282	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	A12	3000491442	A12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366309	ERX12280437	ERR12908064
P28410_1061	FH002_H200149	SCLZMY	H200149	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	E8	3000491443	E8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368119	ERX12280314	ERR12907941
P28410_1408	FH005_H200400	SCMGMR	H200400	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	D5	3000491437	D5	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367885	ERX12280654	ERR12908281
P28410_1183	FH004_H200354	SCMRPP	H200354	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	G11	3000491442	G11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366691	ERX12280435	ERR12908062
P28410_1327	FH003_H200212	SCPBEC	H200212	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	C7	3000491456	C7	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369175	ERX12280574	ERR12908201
P28410_1366	FH003_H200205	SCPEEQ	H200205	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	B12	3000491456	B12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369230	ERX12280613	ERR12908240
P28410_1431	FH005_H200391	SCRGAK	H200391	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	C8	3000491437	C8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366800	ERX12280677	ERR12908304
P28410_1068	FH002_H200138	SCV8J9	H200138	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	D9	3000491443	D9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368050	ERX12280321	ERR12907948
P28410_1129	FH004_H200274	SCVLCX	H200274	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	A5	3000491442	A5	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366310	ERX12280381	ERR12908008
P28410_1019	FH002_H200119	SCXNEP	H200119	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	C3	3000491443	C3	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367771	ERX12280272	ERR12907899
P28410_1312	FH003_H200223	SCYI3M	H200223	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	D5	3000491456	D5	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369174	ERX12280559	ERR12908186
P28410_1357	FH003_H200192	SCYMEF	H200192	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	A11	3000491456	A11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369176	ERX12280604	ERR12908231
P28410_1143	FH004_H200349	SD2LXA	H200349	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	G6	3000491442	G6	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366363	ERX12280395	ERR12908022
P28410_1466	FH005_H200432	SD5MDL	H200432	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	F12	3000491437	F12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369311	ERX12280712	ERR12908339
P28410_1190	FH004_H200343	SD8HVQ	H200343	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	F12	3000491442	F12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366751	ERX12280442	ERR12908069
P28410_1425	FH005_H200414	SD9DTQ	H200414	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	E7	3000491437	E7	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367892	ERX12280671	ERR12908298
P28410_1149	FH004_H200325	SDAPZ5	H200325	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	E7	3000491442	E7	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366450	ERX12280401	ERR12908028
P28410_1322	FH003_H200248	SDATCU	H200248	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	F6	3000491456	F6	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366250	ERX12280569	ERR12908196
P28410_1191	FH004_H200355	SDD9XM	H200355	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	G12	3000491442	G12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366729	ERX12280443	ERR12908070
P28410_1181	FH004_H200329	SDHMDW	H200329	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	E11	3000491442	E11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366464	ERX12280433	ERR12908060
P28410_1284	FH003_H200267	SDIAMP	H200267	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	H1	3000491456	H1	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369316	ERX12280531	ERR12908158
P28410_1161	FH004_H200278	SDIKLM	H200278	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	A9	3000491442	A9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366288	ERX12280413	ERR12908040
P28410_1059	FH002_H200124	SDL8D8	H200124	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	C8	3000491443	C8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367847	ERX12280312	ERR12907939
P28410_1417	FH005_H200413	SDREPA	H200413	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	E6	3000491437	E6	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367875	ERX12280663	ERR12908290
P28410_1026	FH002_H200108	SDSZPJ	H200108	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	B4	3000491443	B4	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367786	ERX12280279	ERR12907906
P28410_1130	FH004_H200287	SDT2C2	H200287	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	B5	3000491442	B5	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366280	ERX12280382	ERR12908009
P28410_1297	FH003_H200233	SDVB5K	H200233	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	E3	3000491456	E3	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369404	ERX12280544	ERR12908171
P28410_1328	FH003_H200225	SDVV36	H200225	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	D7	3000491456	D7	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366178	ERX12280575	ERR12908202
P28410_1437	FH005_H200367	SDX8TL	H200367	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	A9	3000491437	A9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366738	ERX12280683	ERR12908310
P28410_1004	FH002_H200129	SE6RDE	H200129	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	D1	3000491443	D1	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368043	ERX12280257	ERR12907884
P28410_1140	FH004_H200312	SEAD75	H200312	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	D6	3000491442	D6	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366424	ERX12280392	ERR12908019
P28410_1443	FH005_H200441	SEBFHI	H200441	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	G9	3000491437	G9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366350	ERX12280689	ERR12908316
P28410_1007	FH002_H200166	SEHYHP	H200166	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	G1	3000491443	G1	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368100	ERX12280260	ERR12907887
P28410_1178	FH004_H200293	SEIPUB	H200293	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	B11	3000491442	B11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366809	ERX12280430	ERR12908057
P28410_1146	FH004_H200289	SEJSBY	H200289	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	B7	3000491442	B7	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369294	ERX12280398	ERR12908025
P28410_1009	FH002_H200093	SENQVH	H200093	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	A2	3000491443	A2	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367843	ERX12280262	ERR12907889
P28410_1362	FH003_H200253	SES8GA	H200253	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	F11	3000491456	F11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366287	ERX12280609	ERR12908236
P28410_1339	FH003_H200262	SESLY3	H200262	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	G8	3000491456	G8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366296	ERX12280586	ERR12908213
P28410_1045	FH002_H200147	SEVHXT	H200147	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	E6	3000491443	E6	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368075	ERX12280298	ERR12907925
P28410_1155	FH004_H200302	SF5M6M	H200302	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	C8	3000491442	C8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366787	ERX12280407	ERR12908034
P28410_1395	FH005_H200435	SF6TFQ	H200435	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	G3	3000491437	G3	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366380	ERX12280641	ERR12908268
P28410_1381	FH005_H200360	SF7G2S	H200360	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	A2	3000491437	A2	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366386	ERX12280627	ERR12908254
P28410_1463	FH005_H200395	SFFS5P	H200395	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	C12	3000491437	C12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367900	ERX12280709	ERR12908336
P28410_1067	FH002_H200125	SFLTGE	H200125	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	C9	3000491443	C9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367846	ERX12280320	ERR12907947
P28410_1456	FH005_H200406	SFMUIZ	H200406	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	D11	3000491437	D11	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366253	ERX12280702	ERR12908329
P28410_1403	FH005_H200436	SFPD5J	H200436	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	G4	3000491437	G4	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366348	ERX12280649	ERR12908276
P28410_1384	FH005_H200397	SFUYP6	H200397	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	D2	3000491437	D2	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367862	ERX12280630	ERR12908257
P28410_1287	FH003_H200207	SFVYZD	H200207	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	C2	3000491456	C2	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369284	ERX12280534	ERR12908161
P28410_1118	FH004_H200334	SFXVNC	H200334	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	F3	3000491442	F3	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366470	ERX12280370	ERR12907997
P28410_1317	FH003_H200187	SG2TLU	H200187	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	A6	3000491456	A6	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368045	ERX12280564	ERR12908191
P28410_1172	FH004_H200316	SG9EXV	H200316	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	D10	3000491442	D10	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366507	ERX12280424	ERR12908051
P28410_1189	FH004_H200331	SGAIDK	H200331	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	E12	3000491442	E12	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366492	ERX12280441	ERR12908068
